add-yield-none,4,100,800,373114,466,0
add-yield-none,8,100,1600,491923,307,78
add-yield-none,12,100,2400,2230037,929,33
add-yield-none,2,1000,4000,1588926,397,920
add-yield-none,4,1000,8000,2742236,342,406
add-yield-none,8,1000,16000,5262732,328,782
add-yield-none,12,1000,24000,6774646,282,129
add-yield-none,2,10000,40000,2889467,72,18446744073709551158
add-yield-none,4,10000,80000,22470020,280,18446744073709542705
add-yield-none,8,10000,160000,43994686,274,18446744073709548890
add-yield-none,12,10000,240000,67129455,279,18446744073709550568
add-yield-none,2,100000,400000,25160620,62,18446744073709550222
add-yield-none,4,100000,800000,75674641,94,18446744073709526724
add-yield-none,8,100000,1600000,440593460,275,18446744073709533171
add-yield-none,12,100000,2400000,729698441,304,18446744073709548130
add-none,1,100,200,106425,532,0
add-none,1,1000,2000,100165,50,0
add-none,1,10000,20000,190656,9,0
add-none,1,100000,200000,2363056,11,0
add-none,1,1000000,2000000,9411918,4,0
add-none,2,100,400,122771,306,0
add-none,2,1000,4000,138844,34,682
add-none,2,10000,40000,479494,11,18446744073709549116
add-none,2,100000,400000,4219477,10,206
add-none,2,1000000,4000000,21846621,5,18446744073709278594
add-none,4,100,800,145532,181,0
add-none,4,1000,8000,159406,19,879
add-none,4,10000,80000,752982,9,1263
add-none,4,100000,800000,7506749,9,18446744073709546432
add-none,4,1000000,8000000,67208909,8,18446744073709021364
add-yield-none,1,100,200,107105,535,0
add-yield-none,1,1000,2000,392935,196,0
add-yield-none,1,10000,20000,2464295,123,0
add-yield-none,1,100000,200000,20720508,103,0
add-yield-none,1,1000000,2000000,238931386,119,0
add-yield-none,2,100,400,131409,328,30
add-yield-none,2,1000,4000,503467,125,78
add-yield-none,2,10000,40000,3328036,83,0
add-yield-none,2,100000,400000,33642572,84,18446744073709550215
add-yield-none,2,1000000,4000000,346764652,86,18446744073709432082
add-yield-none,4,100,800,401953,502,38
add-yield-none,4,1000,8000,2667243,333,18446744073709551502
add-yield-none,4,10000,80000,10152910,126,253
add-yield-none,4,100000,800000,86263999,107,607
add-yield-none,4,1000000,8000000,918779566,114,18446744073709520771
add-yield-m,2,10000,40000,9122318,228,0
add-yield-m,4,10000,80000,19180587,239,0
add-yield-m,8,10000,160000,60580202,378,0
add-yield-m,12,10000,240000,103305313,430,0
add-yield-c,2,10000,40000,5578255,139,0
add-yield-c,4,10000,80000,14985062,187,0
add-yield-c,8,10000,160000,148509105,928,0
add-yield-c,12,10000,240000,685976655,2858,0
add-yield-s,2,10000,40000,6425326,160,0
add-yield-s,4,10000,80000,23470778,293,0
add-yield-s,8,1000,16000,51623098,3226,0
add-yield-s,12,1000,24000,112466301,4686,0
add-m,1,10000,20000,362152,18,0
add-m,2,10000,40000,1368758,34,0
add-m,4,10000,80000,2513223,31,0
add-m,8,10000,160000,6124340,38,0
add-m,12,10000,240000,8341727,34,0
add-c,1,10000,20000,218080,10,0
add-c,2,10000,40000,429194,10,0
add-c,4,10000,80000,2018237,25,0
add-c,8,10000,160000,4549069,28,0
add-c,12,10000,240000,3254174,13,0
add-s,1,10000,20000,238726,11,0
add-s,2,10000,40000,1159751,28,0
add-s,4,10000,80000,2978115,37,0
add-s,8,10000,160000,4603337,28,0
add-s,12,10000,240000,10278509,42,0
add-none,2,100,400,116470,291,0
add-none,2,1000,4000,165325,41,398
add-none,2,10000,40000,1040967,26,0
add-none,2,100000,400000,3937727,9,18446744073709508408
add-none,4,100,800,253763,317,0
add-none,4,1000,8000,166086,20,95
add-none,4,10000,80000,967641,12,631
add-none,4,100000,800000,6581666,8,1422
add-none,8,100,1600,417706,261,0
add-none,8,1000,16000,334917,20,735
add-none,8,10000,160000,1597722,9,10048
add-none,8,100000,1600000,17365489,10,18446744073709491247
add-none,12,100,2400,395974,164,71
add-none,12,1000,24000,562733,23,888
add-none,12,10000,240000,2662338,11,18446744073709545752
add-none,12,100000,2400000,27260015,11,76006
add-yield-none,2,10,40,122177,3054,0
add-yield-none,4,10,80,151448,1893,0
add-yield-none,8,10,160,339939,2124,7
add-yield-none,12,10,240,501590,2089,0
add-yield-none,2,20,80,110919,1386,0
add-yield-none,4,20,160,150811,942,0
add-yield-none,8,20,320,408032,1275,28
add-yield-none,12,20,480,430021,895,9
add-yield-none,2,40,160,110067,687,26
add-yield-none,4,40,320,162287,507,0
add-yield-none,8,40,640,437596,683,47
add-yield-none,12,40,960,932444,971,9
add-yield-none,2,80,320,142340,444,18446744073709551592
add-yield-none,4,80,640,301666,471,0
add-yield-none,8,80,1280,644086,503,36
add-yield-none,12,80,1920,1166531,607,18446744073709551566
add-yield-none,2,100,400,125372,313,18446744073709551565
add-yield-none,4,100,800,283173,353,0
add-yield-none,8,100,1600,684950,428,108
add-yield-none,12,100,2400,1077754,449,3
add-yield-none,2,1000,4000,368449,92,18446744073709551565
add-yield-none,4,1000,8000,3875410,484,615
add-yield-none,8,1000,16000,4173438,260,863
add-yield-none,12,1000,24000,6682467,278,1642
add-yield-none,2,10000,40000,3042214,76,18446744073709551609
add-yield-none,4,10000,80000,12748891,159,18446744073709551485
add-yield-none,8,10000,160000,47358942,295,18446744073709544602
add-yield-none,12,10000,240000,71450991,297,18446744073709546524
add-yield-none,2,100000,400000,29018849,72,5175
add-yield-none,4,100000,800000,102598601,128,18446744073709537531
add-yield-none,8,100000,1600000,493215270,308,18446744073709544616
add-yield-none,12,100000,2400000,729334627,303,18446744073709519383
add-none,1,100,200,240433,1202,0
add-none,1,1000,2000,315100,157,0
add-none,1,10000,20000,371028,18,0
add-none,1,100000,200000,1199821,5,0
add-none,1,1000000,2000000,9477711,4,0
add-none,2,100,400,126818,317,0
add-none,2,1000,4000,110886,27,339
add-none,2,10000,40000,386199,9,9285
add-none,2,100000,400000,3343237,8,18446744073709514986
add-none,2,1000000,4000000,47947217,11,27849
add-none,4,100,800,158433,198,0
add-none,4,1000,8000,177030,22,806
add-none,4,10000,80000,910829,11,17055
add-none,4,100000,800000,6984366,8,18446744073709542170
add-none,4,1000000,8000000,91771416,11,18446744073709182746
add-yield-none,1,100,200,280438,1402,0
add-yield-none,1,1000,2000,284333,142,0
add-yield-none,1,10000,20000,3060648,153,0
add-yield-none,1,100000,200000,25634026,128,0
add-yield-none,1,1000000,2000000,218793881,109,0
add-yield-none,2,100,400,133172,332,67
add-yield-none,2,1000,4000,419109,104,18446744073709551592
add-yield-none,2,10000,40000,2527569,63,18446744073709550090
add-yield-none,2,100000,400000,27520718,68,18446744073709530009
add-yield-none,2,1000000,4000000,270092499,67,18446744073709492732
add-yield-none,4,100,800,268362,335,0
add-yield-none,4,1000,8000,2251489,281,237
add-yield-none,4,10000,80000,24770771,309,5061
add-yield-none,4,100000,800000,212405449,265,18446744073709542374
add-yield-none,4,1000000,8000000,796827694,99,18446744073709029131
add-yield-m,2,10000,40000,9976174,249,0
add-yield-m,4,10000,80000,22481416,281,0
add-yield-m,8,10000,160000,71997640,449,0
add-yield-m,12,10000,240000,98130938,408,0
add-yield-c,2,10000,40000,5646228,141,0
add-yield-c,4,10000,80000,30283060,378,0
add-yield-c,8,10000,160000,179487770,1121,0
add-yield-c,12,10000,240000,408280165,1701,0
add-yield-s,2,10000,40000,5393616,134,0
add-yield-s,4,10000,80000,25390490,317,0
add-yield-s,8,1000,16000,35028034,2189,0
add-yield-s,12,1000,24000,138802472,5783,0
add-m,1,10000,20000,442149,22,0
add-m,2,10000,40000,1926579,48,0
add-m,4,10000,80000,3590732,44,0
add-m,8,10000,160000,7088602,44,0
add-m,12,10000,240000,7277104,30,0
add-c,1,10000,20000,273501,13,0
add-c,2,10000,40000,888124,22,0
add-c,4,10000,80000,1574987,19,0
add-c,8,10000,160000,3727358,23,0
add-c,12,10000,240000,5887500,24,0
add-s,1,10000,20000,295542,14,0
add-s,2,10000,40000,484274,12,0
add-s,4,10000,80000,2161496,27,0
add-s,8,10000,160000,10900793,68,0
add-s,12,10000,240000,34482216,143,0
