list-d-m,12,8,1,288,443976,1541
list-d-s,12,8,1,288,44388092,154125
list-il-m,12,8,1,288,1736514,6029
list-il-s,12,8,1,288,58290554,202397
list-dl-m,12,8,1,288,433176,1504
list-dl-s,12,8,1,288,27418386,95202
list-i-m,12,16,1,576,1184679,2056
list-i-s,12,16,1,576,56055686,97318
list-d-m,12,16,1,576,510858,886
list-d-s,12,16,1,576,66994542,116309
list-il-m,12,16,1,576,423585,735
list-il-s,12,16,1,576,83729532,145363
list-dl-m,12,16,1,576,456790,793
list-dl-s,12,16,1,576,27765075,48203
list-i-m,12,32,1,1152,592817,514
list-i-s,12,32,1,1152,44233534,38397
list-d-m,12,32,1,1152,532342,462
list-d-s,12,32,1,1152,77652096,67406
list-il-m,12,32,1,1152,493917,428
list-il-s,12,32,1,1152,58261736,50574
list-dl-m,12,32,1,1152,666529,578
list-dl-s,12,32,1,1152,45681764,39654
list-none-m,1,1000,1,3000,2583356,861
list-none-s,1,1000,1,3000,2628414,876
list-none-m,2,1000,1,6000,9177302,1529
list-none-s,2,1000,1,6000,6544842,1090
list-none-m,4,1000,1,12000,13410796,1117
list-none-s,4,1000,1,12000,21219708,1768
list-none-m,8,1000,1,24000,27988314,1166
list-none-s,8,1000,1,24000,64271729,2677
list-none-m,12,1000,1,36000,45029281,1250
list-none-s,12,1000,1,36000,155760032,4326
list-none-m,16,1000,1,48000,69563740,1449
list-none-s,16,1000,1,48000,345695350,7201
list-none-m,24,1000,1,72000,95278920,1323
list-none-s,24,1000,1,72000,714036679,9917
list-none-none,1,10,1,30,63457,2115
list-none-none,1,100,1,300,119696,398
list-none-none,1,1000,1,3000,2705346,901
list-none-none,1,10000,1,30000,480074752,16002
list-none-none,1,20000,1,60000,2548897447,42481
list-i-m,12,32,1,1152,501366,435
list-d-m,12,32,1,1152,530840,460
list-il-m,12,32,1,1152,1105291,959
list-dl-m,12,32,1,1152,815900,708
list-i-s,12,32,1,1152,39846651,34589
list-d-s,12,32,1,1152,906217,786
list-il-s,12,32,1,1152,61038743,52985
list-dl-s,12,32,1,1152,39189643,34018
list-none-none,1,1000,1,3000,2764243,921
list-none-m,1,1000,1,3000,2922507,974
list-none-m,2,1000,1,6000,7209693,1201
list-none-m,4,1000,1,12000,15430721,1285
list-none-m,8,1000,1,24000,32111096,1337
list-none-m,12,1000,1,36000,51072542,1418
list-none-m,16,1000,1,48000,77115154,1606
list-none-m,24,1000,1,72000,107026747,1486
list-none-s,1,1000,1,3000,2813973,937
list-none-s,2,1000,1,6000,7016785,1169
list-none-s,4,1000,1,12000,22773736,1897
list-none-s,8,1000,1,24000,83939143,3497
list-none-s,12,1000,1,36000,170794360,4744
list-none-s,16,1000,1,48000,380586587,7928
list-none-s,24,1000,1,72000,757655156,10522
list-none-none,1,10,1,30,76273,2542
list-none-none,1,100,1,300,104541,348
list-none-none,1,1000,1,3000,2422171,807
list-none-none,1,10000,1,30000,427528299,14250
list-none-none,1,20000,1,60000,2352677255,39211
list-i-m,12,32,1,1152,833204,723
list-d-m,12,32,1,1152,422050,366
list-il-m,12,32,1,1152,507038,440
list-dl-m,12,32,1,1152,481869,418
list-i-s,12,32,1,1152,77101429,66928
list-d-s,12,32,1,1152,103132519,89524
list-il-s,12,32,1,1152,67450032,58550
list-dl-s,12,32,1,1152,56628723,49156
list-none-none,1,1000,1,3000,2732290,910
list-none-m,1,1000,1,3000,9236317,3078
list-none-m,2,1000,1,6000,6977600,1162
list-none-m,4,1000,1,12000,17439305,1453
list-none-m,8,1000,1,24000,30514771,1271
list-none-m,12,1000,1,36000,51358801,1426
list-none-m,16,1000,1,48000,76467345,1593
list-none-m,24,1000,1,72000,107799996,1497
list-none-s,1,1000,1,3000,2547497,849
list-none-s,2,1000,1,6000,7443315,1240
list-none-s,4,1000,1,12000,29958838,2496
list-none-s,8,1000,1,24000,57481531,2395
list-none-s,12,1000,1,36000,191312799,5314
list-none-s,16,1000,1,48000,397554549,8282
list-none-s,24,1000,1,72000,707179670,9821
list-none-none,1,10,1,30,447267,14908
list-none-none,1,100,1,300,108496,361
list-none-none,1,1000,1,3000,3518107,1172
list-none-none,1,10000,1,30000,485540552,16184
list-none-none,1,20000,1,60000,2459835652,40997
list-none-none,2,1,1,6,90586,15097
list-none-none,2,10,1,60,98039,1633
list-none-none,2,100,1,600,136816,228
list-none-none,2,1000,1,6000,5941956,990
list-none-none,4,1,1,12,89148,7429
list-none-none,4,10,1,120,255356,2127
list-none-none,4,100,1,1200,223865,186
list-none-none,4,1000,1,12000,25127677,2093
list-none-none,8,1,1,24,366268,15261
list-none-none,8,10,1,240,400390,1668
list-none-none,8,1000,1,24000,125854164,5243
list-none-none,12,1,1,36,648693,18019
list-none-none,12,10,1,360,458070,1272
list-i-none,2,1,1,6,139128,23188
list-i-none,2,2,1,12,74750,6229
list-i-none,2,4,1,24,70045,2918
list-i-none,2,8,1,48,63451,1321
list-i-none,2,16,1,96,67683,705
list-i-none,4,1,1,12,98485,8207
list-i-none,4,16,1,192,5274393,27470
list-i-none,8,2,1,48,361044,7521
list-i-none,8,4,1,96,327307,3409
list-i-none,8,16,1,384,271844,707
list-i-none,12,1,1,36,366991,10194
list-i-none,12,2,1,72,379417,5269
list-i-none,12,8,1,288,463518,1609
list-i-none,12,16,1,576,469373,814
list-d-none,2,1,1,6,72680,12113
list-d-none,2,2,1,12,71335,5944
list-d-none,2,4,1,24,1239583,51649
list-d-none,2,8,1,48,83576,1741
list-d-none,2,16,1,96,66659,694
list-d-none,2,32,1,192,70294,366
list-d-none,4,1,1,12,234950,19579
list-d-none,4,2,1,24,158656,6610
list-d-none,4,4,1,48,162722,3390
list-d-none,4,8,1,96,94262,981
list-d-none,4,16,1,192,177671,925
list-d-none,8,1,1,24,547042,22793
list-d-none,8,2,1,48,366745,7640
list-d-none,8,4,1,96,263315,2742
list-d-none,8,8,1,192,283965,1478
list-d-none,8,16,1,384,379187,987
list-d-none,12,1,1,36,476242,13228
list-d-none,12,2,1,72,425857,5914
list-d-none,12,4,1,144,361721,2511
list-d-none,12,8,1,288,679355,2358
list-d-none,12,16,1,576,749147,1300
list-il-none,2,1,1,6,2849997,474999
list-il-none,2,4,1,24,106805,4450
list-il-none,2,8,1,48,72649,1513
list-il-none,2,16,1,96,76773,799
list-il-none,2,32,1,192,77722,404
list-il-none,4,1,1,12,92885,7740
list-il-none,4,2,1,24,126592,5274
list-il-none,4,4,1,48,185543,3865
list-il-none,4,8,1,96,106067,1104
list-il-none,4,16,1,192,125393,653
list-il-none,8,1,1,24,360948,15039
list-il-none,8,2,1,48,286720,5973
list-il-none,8,4,1,96,546663,5694
list-il-none,8,8,1,192,463295,2412
list-il-none,8,16,1,384,442509,1152
list-il-none,12,1,1,36,515878,14329
list-il-none,12,2,1,72,455910,6332
list-il-none,12,4,1,144,669500,4649
list-il-none,12,8,1,288,482814,1676
list-dl-none,2,1,1,6,69873,11645
list-dl-none,2,2,1,12,58867,4905
list-dl-none,2,4,1,24,62596,2608
list-dl-none,2,8,1,48,141295,2943
list-dl-none,2,16,1,96,72266,752
list-dl-none,2,32,1,192,99062,515
list-dl-none,4,1,1,12,191898,15991
list-dl-none,4,2,1,24,149268,6219
list-dl-none,4,4,1,48,180614,3762
list-dl-none,4,16,1,192,91829,478
list-dl-none,8,1,1,24,285064,11877
list-dl-none,8,2,1,48,276682,5764
list-dl-none,8,4,1,96,2021939,21061
list-dl-none,8,8,1,192,1154936,6015
list-dl-none,8,16,1,384,361841,942
list-dl-none,12,1,1,36,422147,11726
list-dl-none,12,2,1,72,557574,7744
list-dl-none,12,4,1,144,510954,3548
list-dl-none,12,8,1,288,705772,2450
list-dl-none,12,16,1,576,423854,735
list-i-m,12,32,1,1152,662712,575
list-d-m,12,32,1,1152,466302,404
